id,path,gun_name,caliber,gun_type,device
2870,./M16_Samsung/SA_157B_S04.wav,M16,.223,Rifle,Samsung
2871,./M16_Samsung/SA_157B_S05.wav,M16,.223,Rifle,Samsung
2872,./M16_Samsung/SA_157B_S06.wav,M16,.223,Rifle,Samsung
2873,./M16_Samsung/SA_177A_S01.wav,M16,.223,Rifle,Samsung
2874,./M16_Samsung/SA_177A_S02.wav,M16,.223,Rifle,Samsung
2875,./M16_Samsung/SA_177A_S03.wav,M16,.223,Rifle,Samsung
2876,./M16_Samsung/SA_177A_S04.wav,M16,.223,Rifle,Samsung
2877,./M16_Samsung/SA_177A_S05.wav,M16,.223,Rifle,Samsung
2878,./M16_Samsung/SA_177A_S06.wav,M16,.223,Rifle,Samsung
2879,./M16_Samsung/SA_197B_S01.wav,M16,.223,Rifle,Samsung
2880,./M16_Samsung/SA_197B_S02.wav,M16,.223,Rifle,Samsung
2881,./M16_Samsung/SA_197B_S03.wav,M16,.223,Rifle,Samsung
2882,./M16_Samsung/SA_197B_S04.wav,M16,.223,Rifle,Samsung
2883,./M16_Samsung/SA_197B_S05.wav,M16,.223,Rifle,Samsung
2884,./M16_Samsung/SA_197B_S06.wav,M16,.223,Rifle,Samsung
2885,./M16_Samsung/SA_197C_S01.wav,M16,.223,Rifle,Samsung
2886,./M16_Samsung/SA_197C_S02.wav,M16,.223,Rifle,Samsung
2887,./M16_Samsung/SA_197C_S03.wav,M16,.223,Rifle,Samsung
2888,./M16_Samsung/SA_217A_S01.wav,M16,.223,Rifle,Samsung
2889,./M16_Samsung/SA_217A_S02.wav,M16,.223,Rifle,Samsung
2890,./M16_Samsung/SA_217A_S03.wav,M16,.223,Rifle,Samsung
2891,./M16_Samsung/SA_217A_S04.wav,M16,.223,Rifle,Samsung
2892,./M16_Samsung/SA_217A_S05.wav,M16,.223,Rifle,Samsung
2893,./M16_Samsung/SA_217A_S06.wav,M16,.223,Rifle,Samsung
2894,./MP40_iPhone/.DS_Store,MP40,.40,Pistol,iPhone
2895,./MP40_iPhone/._.DS_Store,MP40,.40,Pistol,iPhone
2896,./MP40_iPhone/._IP_011A_S01.wav,MP40,.40,Pistol,iPhone
2897,./MP40_iPhone/._IP_011A_S02.wav,MP40,.40,Pistol,iPhone
2898,./MP40_iPhone/._IP_011A_S03.wav,MP40,.40,Pistol,iPhone
2899,./MP40_iPhone/._IP_011A_S04.wav,MP40,.40,Pistol,iPhone
2900,./MP40_iPhone/._IP_011A_S05.wav,MP40,.40,Pistol,iPhone
2901,./MP40_iPhone/._IP_011A_S06.wav,MP40,.40,Pistol,iPhone
2902,./MP40_iPhone/._IP_011B_S01.wav,MP40,.40,Pistol,iPhone
2903,./MP40_iPhone/._IP_011B_S02.wav,MP40,.40,Pistol,iPhone
2904,./MP40_iPhone/._IP_011B_S03.wav,MP40,.40,Pistol,iPhone
2905,./MP40_iPhone/._IP_011B_S04.wav,MP40,.40,Pistol,iPhone
2906,./MP40_iPhone/._IP_011B_S05.wav,MP40,.40,Pistol,iPhone
2907,./MP40_iPhone/._IP_011B_S06.wav,MP40,.40,Pistol,iPhone
2908,./MP40_iPhone/._IP_012A_S01.wav,MP40,.40,Pistol,iPhone
2909,./MP40_iPhone/._IP_012A_S02.wav,MP40,.40,Pistol,iPhone
2910,./MP40_iPhone/._IP_012A_S03.wav,MP40,.40,Pistol,iPhone
2911,./MP40_iPhone/._IP_012A_S04.wav,MP40,.40,Pistol,iPhone
2912,./MP40_iPhone/._IP_012A_S05.wav,MP40,.40,Pistol,iPhone
2913,./MP40_iPhone/._IP_012A_S06.wav,MP40,.40,Pistol,iPhone
2914,./MP40_iPhone/._IP_012B_S01.wav,MP40,.40,Pistol,iPhone
2915,./MP40_iPhone/._IP_012B_S02.wav,MP40,.40,Pistol,iPhone
2916,./MP40_iPhone/._IP_012B_S03.wav,MP40,.40,Pistol,iPhone
2917,./MP40_iPhone/._IP_012B_S04.wav,MP40,.40,Pistol,iPhone
2918,./MP40_iPhone/._IP_012B_S05.wav,MP40,.40,Pistol,iPhone
2919,./MP40_iPhone/._IP_012B_S06.wav,MP40,.40,Pistol,iPhone
2920,./MP40_iPhone/._IP_051A_S01.wav,MP40,.40,Pistol,iPhone
2921,./MP40_iPhone/._IP_051A_S02.wav,MP40,.40,Pistol,iPhone
2922,./MP40_iPhone/._IP_051A_S03.wav,MP40,.40,Pistol,iPhone
2923,./MP40_iPhone/._IP_051A_S04.wav,MP40,.40,Pistol,iPhone
2924,./MP40_iPhone/._IP_051A_S05.wav,MP40,.40,Pistol,iPhone
2925,./MP40_iPhone/._IP_051A_S06.wav,MP40,.40,Pistol,iPhone
2926,./MP40_iPhone/._IP_051B_S01.wav,MP40,.40,Pistol,iPhone
2927,./MP40_iPhone/._IP_051B_S02.wav,MP40,.40,Pistol,iPhone
2928,./MP40_iPhone/._IP_051B_S03.wav,MP40,.40,Pistol,iPhone
2929,./MP40_iPhone/._IP_051B_S04.wav,MP40,.40,Pistol,iPhone
2930,./MP40_iPhone/._IP_051B_S05.wav,MP40,.40,Pistol,iPhone
2931,./MP40_iPhone/._IP_051B_S06.wav,MP40,.40,Pistol,iPhone
2932,./MP40_iPhone/._IP_052A_S01.wav,MP40,.40,Pistol,iPhone
2933,./MP40_iPhone/._IP_052A_S02.wav,MP40,.40,Pistol,iPhone
2934,./MP40_iPhone/._IP_052A_S03.wav,MP40,.40,Pistol,iPhone
2935,./MP40_iPhone/._IP_052A_S04.wav,MP40,.40,Pistol,iPhone
2936,./MP40_iPhone/._IP_052A_S05.wav,MP40,.40,Pistol,iPhone
2937,./MP40_iPhone/._IP_052A_S06.wav,MP40,.40,Pistol,iPhone
2938,./MP40_iPhone/._IP_052B_S01.wav,MP40,.40,Pistol,iPhone
2939,./MP40_iPhone/._IP_052B_S02.wav,MP40,.40,Pistol,iPhone
2940,./MP40_iPhone/._IP_052B_S03.wav,MP40,.40,Pistol,iPhone
2941,./MP40_iPhone/._IP_052B_S04.wav,MP40,.40,Pistol,iPhone
2942,./MP40_iPhone/._IP_052B_S05.wav,MP40,.40,Pistol,iPhone
2943,./MP40_iPhone/._IP_052B_S06.wav,MP40,.40,Pistol,iPhone
2944,./MP40_iPhone/._IP_071A_S01.wav,MP40,.40,Pistol,iPhone
2945,./MP40_iPhone/._IP_071A_S02.wav,MP40,.40,Pistol,iPhone
2946,./MP40_iPhone/._IP_071A_S03.wav,MP40,.40,Pistol,iPhone
2947,./MP40_iPhone/._IP_071A_S04.wav,MP40,.40,Pistol,iPhone
2948,./MP40_iPhone/._IP_071A_S05.wav,MP40,.40,Pistol,iPhone
2949,./MP40_iPhone/._IP_071A_S06.wav,MP40,.40,Pistol,iPhone
2950,./MP40_iPhone/._IP_071B_S01.wav,MP40,.40,Pistol,iPhone
2951,./MP40_iPhone/._IP_071B_S02.wav,MP40,.40,Pistol,iPhone
2952,./MP40_iPhone/._IP_071B_S03.wav,MP40,.40,Pistol,iPhone
2953,./MP40_iPhone/._IP_071B_S04.wav,MP40,.40,Pistol,iPhone
2954,./MP40_iPhone/._IP_071B_S05.wav,MP40,.40,Pistol,iPhone
2955,./MP40_iPhone/._IP_071B_S06.wav,MP40,.40,Pistol,iPhone
2956,./MP40_iPhone/._IP_072A_S01.wav,MP40,.40,Pistol,iPhone
2957,./MP40_iPhone/._IP_072A_S02.wav,MP40,.40,Pistol,iPhone
2958,./MP40_iPhone/._IP_072A_S03.wav,MP40,.40,Pistol,iPhone
2959,./MP40_iPhone/._IP_072A_S04.wav,MP40,.40,Pistol,iPhone
2960,./MP40_iPhone/._IP_072A_S05.wav,MP40,.40,Pistol,iPhone
2961,./MP40_iPhone/._IP_072A_S06.wav,MP40,.40,Pistol,iPhone
2962,./MP40_iPhone/._IP_072B_S01.wav,MP40,.40,Pistol,iPhone
2963,./MP40_iPhone/._IP_072B_S02.wav,MP40,.40,Pistol,iPhone
2964,./MP40_iPhone/._IP_072B_S03.wav,MP40,.40,Pistol,iPhone
2965,./MP40_iPhone/._IP_072B_S04.wav,MP40,.40,Pistol,iPhone
2966,./MP40_iPhone/._IP_072B_S05.wav,MP40,.40,Pistol,iPhone
2967,./MP40_iPhone/._IP_072B_S06.wav,MP40,.40,Pistol,iPhone
2968,./MP40_iPhone/._IP_091A_S01.wav,MP40,.40,Pistol,iPhone
2969,./MP40_iPhone/._IP_091A_S02.wav,MP40,.40,Pistol,iPhone
2970,./MP40_iPhone/._IP_091A_S03.wav,MP40,.40,Pistol,iPhone
2971,./MP40_iPhone/._IP_091A_S04.wav,MP40,.40,Pistol,iPhone
2972,./MP40_iPhone/._IP_091A_S05.wav,MP40,.40,Pistol,iPhone
2973,./MP40_iPhone/._IP_091A_S06.wav,MP40,.40,Pistol,iPhone
2974,./MP40_iPhone/._IP_091B_S01.wav,MP40,.40,Pistol,iPhone
2975,./MP40_iPhone/._IP_091B_S02.wav,MP40,.40,Pistol,iPhone
2976,./MP40_iPhone/._IP_091B_S03.wav,MP40,.40,Pistol,iPhone
2977,./MP40_iPhone/._IP_091B_S04.wav,MP40,.40,Pistol,iPhone
2978,./MP40_iPhone/._IP_091B_S05.wav,MP40,.40,Pistol,iPhone
2979,./MP40_iPhone/._IP_091B_S06.wav,MP40,.40,Pistol,iPhone
2980,./MP40_iPhone/._IP_092A_S01.wav,MP40,.40,Pistol,iPhone
2981,./MP40_iPhone/._IP_092A_S02.wav,MP40,.40,Pistol,iPhone
2982,./MP40_iPhone/._IP_092A_S03.wav,MP40,.40,Pistol,iPhone
2983,./MP40_iPhone/._IP_092A_S04.wav,MP40,.40,Pistol,iPhone
2984,./MP40_iPhone/._IP_092A_S05.wav,MP40,.40,Pistol,iPhone
2985,./MP40_iPhone/._IP_092A_S06.wav,MP40,.40,Pistol,iPhone
2986,./MP40_iPhone/._IP_092B_S01.wav,MP40,.40,Pistol,iPhone
2987,./MP40_iPhone/._IP_092B_S02.wav,MP40,.40,Pistol,iPhone
2988,./MP40_iPhone/._IP_092B_S03.wav,MP40,.40,Pistol,iPhone
2989,./MP40_iPhone/._IP_092B_S04.wav,MP40,.40,Pistol,iPhone
2990,./MP40_iPhone/._IP_092B_S05.wav,MP40,.40,Pistol,iPhone
2991,./MP40_iPhone/._IP_092B_S06.wav,MP40,.40,Pistol,iPhone
2992,./MP40_iPhone/._IP_111A_S01.wav,MP40,.40,Pistol,iPhone
2993,./MP40_iPhone/._IP_111A_S02.wav,MP40,.40,Pistol,iPhone
2994,./MP40_iPhone/._IP_111A_S03.wav,MP40,.40,Pistol,iPhone
2995,./MP40_iPhone/._IP_111A_S04.wav,MP40,.40,Pistol,iPhone
2996,./MP40_iPhone/._IP_111A_S05.wav,MP40,.40,Pistol,iPhone
2997,./MP40_iPhone/._IP_111A_S06.wav,MP40,.40,Pistol,iPhone
2998,./MP40_iPhone/._IP_111B_S01.wav,MP40,.40,Pistol,iPhone
2999,./MP40_iPhone/._IP_111B_S02.wav,MP40,.40,Pistol,iPhone
3000,./MP40_iPhone/._IP_111B_S03.wav,MP40,.40,Pistol,iPhone
3001,./MP40_iPhone/._IP_111B_S04.wav,MP40,.40,Pistol,iPhone
3002,./MP40_iPhone/._IP_111B_S05.wav,MP40,.40,Pistol,iPhone
3003,./MP40_iPhone/._IP_111B_S06.wav,MP40,.40,Pistol,iPhone
3004,./MP40_iPhone/._IP_112A_S01.wav,MP40,.40,Pistol,iPhone
3005,./MP40_iPhone/._IP_112A_S02.wav,MP40,.40,Pistol,iPhone
3006,./MP40_iPhone/._IP_112A_S03.wav,MP40,.40,Pistol,iPhone
3007,./MP40_iPhone/._IP_112A_S04.wav,MP40,.40,Pistol,iPhone
3008,./MP40_iPhone/._IP_112A_S05.wav,MP40,.40,Pistol,iPhone
3009,./MP40_iPhone/._IP_112A_S06.wav,MP40,.40,Pistol,iPhone
3010,./MP40_iPhone/._IP_112B_S01.wav,MP40,.40,Pistol,iPhone
3011,./MP40_iPhone/._IP_112B_S02.wav,MP40,.40,Pistol,iPhone
3012,./MP40_iPhone/._IP_112B_S03.wav,MP40,.40,Pistol,iPhone
3013,./MP40_iPhone/._IP_112B_S04.wav,MP40,.40,Pistol,iPhone
3014,./MP40_iPhone/._IP_112B_S05.wav,MP40,.40,Pistol,iPhone
3015,./MP40_iPhone/._IP_112B_S06.wav,MP40,.40,Pistol,iPhone
3016,./MP40_iPhone/._IP_131A_S01.wav,MP40,.40,Pistol,iPhone
3017,./MP40_iPhone/._IP_131A_S02.wav,MP40,.40,Pistol,iPhone
3018,./MP40_iPhone/._IP_131A_S03.wav,MP40,.40,Pistol,iPhone
3019,./MP40_iPhone/._IP_131A_S04.wav,MP40,.40,Pistol,iPhone
3020,./MP40_iPhone/._IP_131A_S05.wav,MP40,.40,Pistol,iPhone
3021,./MP40_iPhone/._IP_131A_S06.wav,MP40,.40,Pistol,iPhone
3022,./MP40_iPhone/._IP_131B_S01.wav,MP40,.40,Pistol,iPhone
3023,./MP40_iPhone/._IP_131B_S02.wav,MP40,.40,Pistol,iPhone
3024,./MP40_iPhone/._IP_131B_S03.wav,MP40,.40,Pistol,iPhone
3025,./MP40_iPhone/._IP_131B_S04.wav,MP40,.40,Pistol,iPhone
3026,./MP40_iPhone/._IP_131B_S05.wav,MP40,.40,Pistol,iPhone
3027,./MP40_iPhone/._IP_131B_S06.wav,MP40,.40,Pistol,iPhone
3028,./MP40_iPhone/._IP_132A_S01.wav,MP40,.40,Pistol,iPhone
3029,./MP40_iPhone/._IP_132A_S02.wav,MP40,.40,Pistol,iPhone
3030,./MP40_iPhone/._IP_132A_S03.wav,MP40,.40,Pistol,iPhone
3031,./MP40_iPhone/._IP_132A_S04.wav,MP40,.40,Pistol,iPhone
3032,./MP40_iPhone/._IP_132A_S05.wav,MP40,.40,Pistol,iPhone
3033,./MP40_iPhone/._IP_132A_S06.wav,MP40,.40,Pistol,iPhone
3034,./MP40_iPhone/._IP_132B_S01.wav,MP40,.40,Pistol,iPhone
3035,./MP40_iPhone/._IP_132B_S02.wav,MP40,.40,Pistol,iPhone
3036,./MP40_iPhone/._IP_132B_S03.wav,MP40,.40,Pistol,iPhone
3037,./MP40_iPhone/._IP_132B_S04.wav,MP40,.40,Pistol,iPhone
3038,./MP40_iPhone/._IP_132B_S05.wav,MP40,.40,Pistol,iPhone
3039,./MP40_iPhone/._IP_132B_S06.wav,MP40,.40,Pistol,iPhone
3040,./MP40_iPhone/._IP_151A_S01.wav,MP40,.40,Pistol,iPhone
3041,./MP40_iPhone/._IP_151A_S02.wav,MP40,.40,Pistol,iPhone
3042,./MP40_iPhone/._IP_151A_S03.wav,MP40,.40,Pistol,iPhone
3043,./MP40_iPhone/._IP_151A_S04.wav,MP40,.40,Pistol,iPhone
3044,./MP40_iPhone/._IP_151A_S05.wav,MP40,.40,Pistol,iPhone
3045,./MP40_iPhone/._IP_151A_S06.wav,MP40,.40,Pistol,iPhone
3046,./MP40_iPhone/._IP_151B_S01.wav,MP40,.40,Pistol,iPhone
3047,./MP40_iPhone/._IP_151B_S02.wav,MP40,.40,Pistol,iPhone
3048,./MP40_iPhone/._IP_151B_S03.wav,MP40,.40,Pistol,iPhone
3049,./MP40_iPhone/._IP_151B_S04.wav,MP40,.40,Pistol,iPhone
3050,./MP40_iPhone/._IP_151B_S05.wav,MP40,.40,Pistol,iPhone
3051,./MP40_iPhone/._IP_151B_S06.wav,MP40,.40,Pistol,iPhone
3052,./MP40_iPhone/._IP_152A_S01.wav,MP40,.40,Pistol,iPhone
3053,./MP40_iPhone/._IP_152A_S02.wav,MP40,.40,Pistol,iPhone
3054,./MP40_iPhone/._IP_152A_S03.wav,MP40,.40,Pistol,iPhone
3055,./MP40_iPhone/._IP_152A_S04.wav,MP40,.40,Pistol,iPhone
3056,./MP40_iPhone/._IP_152A_S05.wav,MP40,.40,Pistol,iPhone
3057,./MP40_iPhone/._IP_152A_S06.wav,MP40,.40,Pistol,iPhone
3058,./MP40_iPhone/._IP_152B_S01.wav,MP40,.40,Pistol,iPhone
3059,./MP40_iPhone/._IP_152B_S02.wav,MP40,.40,Pistol,iPhone
3060,./MP40_iPhone/._IP_152B_S03.wav,MP40,.40,Pistol,iPhone
3061,./MP40_iPhone/._IP_152B_S04.wav,MP40,.40,Pistol,iPhone
3062,./MP40_iPhone/._IP_152B_S05.wav,MP40,.40,Pistol,iPhone
3063,./MP40_iPhone/._IP_152B_S06.wav,MP40,.40,Pistol,iPhone
3064,./MP40_iPhone/._IP_171A_S01.wav,MP40,.40,Pistol,iPhone
3065,./MP40_iPhone/._IP_171A_S02.wav,MP40,.40,Pistol,iPhone
3066,./MP40_iPhone/._IP_171A_S03.wav,MP40,.40,Pistol,iPhone
3067,./MP40_iPhone/._IP_171A_S04.wav,MP40,.40,Pistol,iPhone
3068,./MP40_iPhone/._IP_171A_S05.wav,MP40,.40,Pistol,iPhone
3069,./MP40_iPhone/._IP_171A_S06.wav,MP40,.40,Pistol,iPhone
3070,./MP40_iPhone/._IP_172A_S01.wav,MP40,.40,Pistol,iPhone
3071,./MP40_iPhone/._IP_172A_S02.wav,MP40,.40,Pistol,iPhone
3072,./MP40_iPhone/._IP_172A_S03.wav,MP40,.40,Pistol,iPhone
3073,./MP40_iPhone/._IP_172A_S04.wav,MP40,.40,Pistol,iPhone
3074,./MP40_iPhone/._IP_172A_S05.wav,MP40,.40,Pistol,iPhone
3075,./MP40_iPhone/._IP_172A_S06.wav,MP40,.40,Pistol,iPhone
3076,./MP40_iPhone/._IP_191B_S01.wav,MP40,.40,Pistol,iPhone
3077,./MP40_iPhone/._IP_191B_S02.wav,MP40,.40,Pistol,iPhone
3078,./MP40_iPhone/._IP_191B_S03.wav,MP40,.40,Pistol,iPhone
3079,./MP40_iPhone/._IP_191B_S04.wav,MP40,.40,Pistol,iPhone
3080,./MP40_iPhone/._IP_191B_S05.wav,MP40,.40,Pistol,iPhone
3081,./MP40_iPhone/._IP_191B_S06.wav,MP40,.40,Pistol,iPhone
3082,./MP40_iPhone/._IP_191C_S01.wav,MP40,.40,Pistol,iPhone
3083,./MP40_iPhone/._IP_191C_S02.wav,MP40,.40,Pistol,iPhone
3084,./MP40_iPhone/._IP_191C_S03.wav,MP40,.40,Pistol,iPhone
3085,./MP40_iPhone/._IP_191C_S04.wav,MP40,.40,Pistol,iPhone
3086,./MP40_iPhone/._IP_191C_S05.wav,MP40,.40,Pistol,iPhone
3087,./MP40_iPhone/._IP_191C_S06.wav,MP40,.40,Pistol,iPhone
3088,./MP40_iPhone/._IP_191D_S01.wav,MP40,.40,Pistol,iPhone
3089,./MP40_iPhone/._IP_191D_S02.wav,MP40,.40,Pistol,iPhone
3090,./MP40_iPhone/._IP_191D_S03.wav,MP40,.40,Pistol,iPhone
3091,./MP40_iPhone/._IP_191D_S04.wav,MP40,.40,Pistol,iPhone
3092,./MP40_iPhone/._IP_191D_S05.wav,MP40,.40,Pistol,iPhone
3093,./MP40_iPhone/._IP_191D_S06.wav,MP40,.40,Pistol,iPhone
3094,./MP40_iPhone/._IP_192B_S01.wav,MP40,.40,Pistol,iPhone
3095,./MP40_iPhone/._IP_192B_S02.wav,MP40,.40,Pistol,iPhone
3096,./MP40_iPhone/._IP_192B_S03.wav,MP40,.40,Pistol,iPhone
3097,./MP40_iPhone/._IP_192B_S04.wav,MP40,.40,Pistol,iPhone
3098,./MP40_iPhone/._IP_192B_S05.wav,MP40,.40,Pistol,iPhone
3099,./MP40_iPhone/._IP_192B_S06.wav,MP40,.40,Pistol,iPhone
3100,./MP40_iPhone/._IP_192C_S01.wav,MP40,.40,Pistol,iPhone
3101,./MP40_iPhone/._IP_192C_S02.wav,MP40,.40,Pistol,iPhone
3102,./MP40_iPhone/._IP_192C_S03.wav,MP40,.40,Pistol,iPhone
3103,./MP40_iPhone/._IP_192C_S04.wav,MP40,.40,Pistol,iPhone
3104,./MP40_iPhone/._IP_192C_S05.wav,MP40,.40,Pistol,iPhone
3105,./MP40_iPhone/._IP_192C_S06.wav,MP40,.40,Pistol,iPhone
3106,./MP40_iPhone/._IP_192D_S01.wav,MP40,.40,Pistol,iPhone
3107,./MP40_iPhone/._IP_192D_S02.wav,MP40,.40,Pistol,iPhone
3108,./MP40_iPhone/._IP_192D_S03.wav,MP40,.40,Pistol,iPhone
3109,./MP40_iPhone/._IP_192D_S04.wav,MP40,.40,Pistol,iPhone
3110,./MP40_iPhone/._IP_192D_S05.wav,MP40,.40,Pistol,iPhone
3111,./MP40_iPhone/._IP_192D_S06.wav,MP40,.40,Pistol,iPhone
3112,./MP40_iPhone/._IP_211A_S01.wav,MP40,.40,Pistol,iPhone
3113,./MP40_iPhone/._IP_211A_S02.wav,MP40,.40,Pistol,iPhone
3114,./MP40_iPhone/._IP_211A_S03.wav,MP40,.40,Pistol,iPhone
3115,./MP40_iPhone/._IP_211A_S04.wav,MP40,.40,Pistol,iPhone
3116,./MP40_iPhone/._IP_211A_S05.wav,MP40,.40,Pistol,iPhone
3117,./MP40_iPhone/._IP_211A_S06.wav,MP40,.40,Pistol,iPhone
3118,./MP40_iPhone/._IP_211B_S01.wav,MP40,.40,Pistol,iPhone
3119,./MP40_iPhone/._IP_211B_S02.wav,MP40,.40,Pistol,iPhone
3120,./MP40_iPhone/._IP_211B_S03.wav,MP40,.40,Pistol,iPhone
3121,./MP40_iPhone/._IP_211B_S04.wav,MP40,.40,Pistol,iPhone
3122,./MP40_iPhone/._IP_211B_S05.wav,MP40,.40,Pistol,iPhone
3123,./MP40_iPhone/._IP_211B_S06.wav,MP40,.40,Pistol,iPhone
3124,./MP40_iPhone/._IP_212A_S01.wav,MP40,.40,Pistol,iPhone
3125,./MP40_iPhone/._IP_212A_S02.wav,MP40,.40,Pistol,iPhone
3126,./MP40_iPhone/._IP_212A_S03.wav,MP40,.40,Pistol,iPhone
3127,./MP40_iPhone/._IP_212A_S04.wav,MP40,.40,Pistol,iPhone
3128,./MP40_iPhone/._IP_212A_S05.wav,MP40,.40,Pistol,iPhone
3129,./MP40_iPhone/._IP_212A_S06.wav,MP40,.40,Pistol,iPhone
3130,./MP40_iPhone/._IP_212B_S01.wav,MP40,.40,Pistol,iPhone
3131,./MP40_iPhone/._IP_212B_S02.wav,MP40,.40,Pistol,iPhone
3132,./MP40_iPhone/._IP_212B_S03.wav,MP40,.40,Pistol,iPhone
3133,./MP40_iPhone/._IP_212B_S04.wav,MP40,.40,Pistol,iPhone
3134,./MP40_iPhone/._IP_212B_S05.wav,MP40,.40,Pistol,iPhone
3135,./MP40_iPhone/._IP_212B_S06.wav,MP40,.40,Pistol,iPhone
3136,./MP40_iPhone/IP_011A_S01.wav,MP40,.40,Pistol,iPhone
3137,./MP40_iPhone/IP_011A_S02.wav,MP40,.40,Pistol,iPhone
3138,./MP40_iPhone/IP_011A_S03.wav,MP40,.40,Pistol,iPhone
3139,./MP40_iPhone/IP_011A_S04.wav,MP40,.40,Pistol,iPhone
3140,./MP40_iPhone/IP_011A_S05.wav,MP40,.40,Pistol,iPhone
3141,./MP40_iPhone/IP_011A_S06.wav,MP40,.40,Pistol,iPhone
3142,./MP40_iPhone/IP_011B_S01.wav,MP40,.40,Pistol,iPhone
3143,./MP40_iPhone/IP_011B_S02.wav,MP40,.40,Pistol,iPhone
3144,./MP40_iPhone/IP_011B_S03.wav,MP40,.40,Pistol,iPhone
3145,./MP40_iPhone/IP_011B_S04.wav,MP40,.40,Pistol,iPhone
3146,./MP40_iPhone/IP_011B_S05.wav,MP40,.40,Pistol,iPhone
3147,./MP40_iPhone/IP_011B_S06.wav,MP40,.40,Pistol,iPhone
3148,./MP40_iPhone/IP_012A_S01.wav,MP40,.40,Pistol,iPhone
3149,./MP40_iPhone/IP_012A_S02.wav,MP40,.40,Pistol,iPhone
3150,./MP40_iPhone/IP_012A_S03.wav,MP40,.40,Pistol,iPhone
3151,./MP40_iPhone/IP_012A_S04.wav,MP40,.40,Pistol,iPhone
3152,./MP40_iPhone/IP_012A_S05.wav,MP40,.40,Pistol,iPhone
3153,./MP40_iPhone/IP_012A_S06.wav,MP40,.40,Pistol,iPhone
3154,./MP40_iPhone/IP_012B_S01.wav,MP40,.40,Pistol,iPhone
3155,./MP40_iPhone/IP_012B_S02.wav,MP40,.40,Pistol,iPhone
3156,./MP40_iPhone/IP_012B_S03.wav,MP40,.40,Pistol,iPhone
3157,./MP40_iPhone/IP_012B_S04.wav,MP40,.40,Pistol,iPhone
3158,./MP40_iPhone/IP_012B_S05.wav,MP40,.40,Pistol,iPhone
3159,./MP40_iPhone/IP_012B_S06.wav,MP40,.40,Pistol,iPhone
3160,./MP40_iPhone/IP_051A_S01.wav,MP40,.40,Pistol,iPhone
3161,./MP40_iPhone/IP_051A_S02.wav,MP40,.40,Pistol,iPhone
3162,./MP40_iPhone/IP_051A_S03.wav,MP40,.40,Pistol,iPhone
3163,./MP40_iPhone/IP_051A_S04.wav,MP40,.40,Pistol,iPhone
3164,./MP40_iPhone/IP_051A_S05.wav,MP40,.40,Pistol,iPhone
3165,./MP40_iPhone/IP_051A_S06.wav,MP40,.40,Pistol,iPhone
3166,./MP40_iPhone/IP_051B_S01.wav,MP40,.40,Pistol,iPhone
3167,./MP40_iPhone/IP_051B_S02.wav,MP40,.40,Pistol,iPhone
3168,./MP40_iPhone/IP_051B_S03.wav,MP40,.40,Pistol,iPhone
3169,./MP40_iPhone/IP_051B_S04.wav,MP40,.40,Pistol,iPhone
3170,./MP40_iPhone/IP_051B_S05.wav,MP40,.40,Pistol,iPhone
3171,./MP40_iPhone/IP_051B_S06.wav,MP40,.40,Pistol,iPhone
3172,./MP40_iPhone/IP_052A_S01.wav,MP40,.40,Pistol,iPhone
3173,./MP40_iPhone/IP_052A_S02.wav,MP40,.40,Pistol,iPhone
3174,./MP40_iPhone/IP_052A_S03.wav,MP40,.40,Pistol,iPhone
3175,./MP40_iPhone/IP_052A_S04.wav,MP40,.40,Pistol,iPhone
3176,./MP40_iPhone/IP_052A_S05.wav,MP40,.40,Pistol,iPhone
3177,./MP40_iPhone/IP_052A_S06.wav,MP40,.40,Pistol,iPhone
3178,./MP40_iPhone/IP_052B_S01.wav,MP40,.40,Pistol,iPhone
3179,./MP40_iPhone/IP_052B_S02.wav,MP40,.40,Pistol,iPhone
3180,./MP40_iPhone/IP_052B_S03.wav,MP40,.40,Pistol,iPhone
3181,./MP40_iPhone/IP_052B_S04.wav,MP40,.40,Pistol,iPhone
3182,./MP40_iPhone/IP_052B_S05.wav,MP40,.40,Pistol,iPhone
3183,./MP40_iPhone/IP_052B_S06.wav,MP40,.40,Pistol,iPhone
3184,./MP40_iPhone/IP_071A_S01.wav,MP40,.40,Pistol,iPhone
3185,./MP40_iPhone/IP_071A_S02.wav,MP40,.40,Pistol,iPhone
3186,./MP40_iPhone/IP_071A_S03.wav,MP40,.40,Pistol,iPhone
3187,./MP40_iPhone/IP_071A_S04.wav,MP40,.40,Pistol,iPhone
3188,./MP40_iPhone/IP_071A_S05.wav,MP40,.40,Pistol,iPhone
3189,./MP40_iPhone/IP_071A_S06.wav,MP40,.40,Pistol,iPhone
3190,./MP40_iPhone/IP_071B_S01.wav,MP40,.40,Pistol,iPhone
3191,./MP40_iPhone/IP_071B_S02.wav,MP40,.40,Pistol,iPhone
3192,./MP40_iPhone/IP_071B_S03.wav,MP40,.40,Pistol,iPhone
3193,./MP40_iPhone/IP_071B_S04.wav,MP40,.40,Pistol,iPhone
3194,./MP40_iPhone/IP_071B_S05.wav,MP40,.40,Pistol,iPhone
3195,./MP40_iPhone/IP_071B_S06.wav,MP40,.40,Pistol,iPhone
3196,./MP40_iPhone/IP_072A_S01.wav,MP40,.40,Pistol,iPhone
3197,./MP40_iPhone/IP_072A_S02.wav,MP40,.40,Pistol,iPhone
